roi,n_vox,n_shift,n_drift,prop_shift,prop_drift
5_Inferior_Frontal_Gyrus_pars_triangularis_right.nii,314,60,4,0.1910828025477707,0.012738853503184714
5_Left_Caudate.nii,49,0,4,0.0,0.08163265306122448
6_Inferior_Frontal_Gyrus_pars_opercularis_left.nii,331,19,4,0.05740181268882175,0.012084592145015106
6_Inferior_Frontal_Gyrus_pars_opercularis_right.nii,297,7,10,0.02356902356902357,0.03367003367003367
7_Precentral_Gyrus_left.nii,1674,126,16,0.07526881720430108,0.009557945041816009
7_Precentral_Gyrus_right.nii,1481,67,26,0.04523970290344362,0.017555705604321403
8_Temporal_Pole_left.nii,1249,108,11,0.08646917534027222,0.008807045636509208
8_Temporal_Pole_right.nii,1264,113,17,0.0893987341772152,0.013449367088607595
9_Left_Hippocampus.nii,258,5,3,0.01937984496124031,0.011627906976744186
9_Superior_Temporal_Gyrus_anterior_division_left.nii,128,91,4,0.7109375,0.03125
9_Superior_Temporal_Gyrus_anterior_division_right.nii,132,81,1,0.6136363636363636,0.007575757575757576
