roi,n_vox,n_shift,n_drift,prop_shift,prop_drift
5_Inferior_Frontal_Gyrus_pars_triangularis_left.nii,365,17,9,0.04657534246575343,0.024657534246575342
5_Inferior_Frontal_Gyrus_pars_triangularis_right.nii,314,72,2,0.22929936305732485,0.006369426751592357
5_Left_Caudate.nii,49,0,0,0.0,0.0
6_Inferior_Frontal_Gyrus_pars_opercularis_left.nii,331,23,2,0.06948640483383686,0.006042296072507553
6_Inferior_Frontal_Gyrus_pars_opercularis_right.nii,297,7,2,0.02356902356902357,0.006734006734006734
7_Precentral_Gyrus_left.nii,1674,139,11,0.08303464755077658,0.006571087216248507
7_Precentral_Gyrus_right.nii,1481,75,15,0.05064145847400405,0.01012829169480081
8_Temporal_Pole_left.nii,1249,118,10,0.0944755804643715,0.008006405124099279
8_Temporal_Pole_right.nii,1264,135,6,0.10680379746835443,0.004746835443037975
9_Left_Hippocampus.nii,258,6,2,0.023255813953488372,0.007751937984496124
9_Superior_Temporal_Gyrus_anterior_division_left.nii,128,92,2,0.71875,0.015625
9_Superior_Temporal_Gyrus_anterior_division_right.nii,132,83,0,0.6287878787878788,0.0
