roi,n_vox,n_shift,n_drift,prop_shift,prop_drift
29_Cingulate_Gyrus_anterior_division_right.nii,518,242,216,0.4671814671814672,0.416988416988417
2_Insular_Cortex_left.nii,579,207,240,0.35751295336787564,0.41450777202072536
2_Insular_Cortex_right.nii,507,203,213,0.40039447731755423,0.42011834319526625
30_Cingulate_Gyrus_posterior_division_left.nii,537,217,176,0.40409683426443205,0.32774674115456237
30_Cingulate_Gyrus_posterior_division_right.nii,499,202,202,0.40480961923847697,0.40480961923847697
31_Precuneous_Cortex_left.nii,1174,505,345,0.4301533219761499,0.2938671209540034
31_Precuneous_Cortex_right.nii,989,408,345,0.41253791708796766,0.3488372093023256
32_Cuneal_Cortex_left.nii,182,60,70,0.32967032967032966,0.38461538461538464
32_Cuneal_Cortex_right.nii,147,51,67,0.3469387755102041,0.4557823129251701
33_Frontal_Orbital_Cortex_left.nii,826,338,339,0.4092009685230024,0.41041162227602906
33_Frontal_Orbital_Cortex_right.nii,717,292,308,0.4072524407252441,0.4295676429567643
34_Parahippocampal_Gyrus_anterior_division_left.nii,578,247,242,0.4273356401384083,0.4186851211072664
34_Parahippocampal_Gyrus_anterior_division_right.nii,621,265,261,0.42673107890499196,0.42028985507246375
35_Parahippocampal_Gyrus_posterior_division_left.nii,328,154,160,0.4695121951219512,0.4878048780487805
35_Parahippocampal_Gyrus_posterior_division_right.nii,287,117,110,0.4076655052264808,0.3832752613240418
36_Lingual_Gyrus_left.nii,856,380,403,0.4439252336448598,0.47079439252336447
36_Lingual_Gyrus_right.nii,827,413,333,0.49939540507859737,0.4026602176541717
37_Temporal_Fusiform_Cortex_anterior_division_left.nii,178,79,70,0.4438202247191011,0.39325842696629215
37_Temporal_Fusiform_Cortex_anterior_division_right.nii,157,78,57,0.4968152866242038,0.3630573248407643
38_Temporal_Fusiform_Cortex_posterior_division_left.nii,455,205,194,0.45054945054945056,0.42637362637362636
38_Temporal_Fusiform_Cortex_posterior_division_right.nii,332,141,132,0.4246987951807229,0.39759036144578314
39_Temporal_Occipital_Fusiform_Cortex_left.nii,430,194,186,0.4511627906976744,0.4325581395348837
39_Temporal_Occipital_Fusiform_Cortex_right.nii,518,240,193,0.46332046332046334,0.37258687258687256
3_Superior_Frontal_Gyrus_left.nii,1476,631,506,0.4275067750677507,0.3428184281842818
3_Superior_Frontal_Gyrus_right.nii,1213,489,486,0.4031327287716406,0.40065952184666115
40_Occipital_Fusiform_Gyrus_left.nii,597,298,290,0.4991624790619765,0.48576214405360135
40_Occipital_Fusiform_Gyrus_right.nii,674,374,318,0.5548961424332344,0.47181008902077154
41_Frontal_Operculum_Cortex_left.nii,213,63,75,0.29577464788732394,0.352112676056338
41_Frontal_Operculum_Cortex_right.nii,154,57,72,0.37012987012987014,0.4675324675324675
42_Central_Opercular_Cortex_left.nii,401,105,162,0.26184538653366585,0.40399002493765584
42_Central_Opercular_Cortex_right.nii,373,115,156,0.30831099195710454,0.41823056300268097
43_Parietal_Operculum_Cortex_left.nii,190,37,90,0.19473684210526315,0.47368421052631576
43_Parietal_Operculum_Cortex_right.nii,156,49,51,0.3141025641025641,0.3269230769230769
44_Planum_Polare_left.nii,147,54,71,0.3673469387755102,0.48299319727891155
44_Planum_Polare_right.nii,145,52,73,0.3586206896551724,0.503448275862069
45_Heschl's_Gyrus_includes_H1_and_H2_left.nii,81,28,37,0.345679012345679,0.4567901234567901
45_Heschl's_Gyrus_includes_H1_and_H2_right.nii,70,16,26,0.22857142857142856,0.37142857142857144
46_Planum_Temporale_left.nii,97,38,52,0.3917525773195876,0.5360824742268041
46_Planum_Temporale_right.nii,82,18,35,0.21951219512195122,0.4268292682926829
47_Supracalcarine_Cortex_left.nii,50,31,8,0.62,0.16
47_Supracalcarine_Cortex_right.nii,23,13,6,0.5652173913043478,0.2608695652173913
48_Occipital_Pole_left.nii,835,488,307,0.5844311377245509,0.36766467065868264
48_Occipital_Pole_right.nii,748,385,342,0.5147058823529411,0.4572192513368984
4_Left_Thalamus.nii,123,65,57,0.5284552845528455,0.4634146341463415
4_Middle_Frontal_Gyrus_left.nii,1180,443,505,0.37542372881355934,0.4279661016949153
4_Middle_Frontal_Gyrus_right.nii,1334,459,550,0.34407796101949023,0.4122938530734633
5_Inferior_Frontal_Gyrus_pars_triangularis_left.nii,365,110,137,0.3013698630136986,0.37534246575342467
5_Inferior_Frontal_Gyrus_pars_triangularis_right.nii,314,70,151,0.2229299363057325,0.48089171974522293
5_Left_Caudate.nii,49,25,24,0.5102040816326531,0.4897959183673469
6_Inferior_Frontal_Gyrus_pars_opercularis_left.nii,331,97,127,0.2930513595166163,0.38368580060422963
6_Inferior_Frontal_Gyrus_pars_opercularis_right.nii,297,128,95,0.43097643097643096,0.31986531986531985
7_Precentral_Gyrus_left.nii,1674,666,673,0.3978494623655914,0.4020310633213859
7_Precentral_Gyrus_right.nii,1481,573,623,0.38690074274139097,0.42066171505739364
8_Temporal_Pole_left.nii,1249,449,520,0.35948759007205766,0.41633306645316254
8_Temporal_Pole_right.nii,1264,505,533,0.3995253164556962,0.42167721518987344
9_Left_Hippocampus.nii,258,91,108,0.35271317829457366,0.4186046511627907
9_Superior_Temporal_Gyrus_anterior_division_left.nii,128,61,53,0.4765625,0.4140625
9_Superior_Temporal_Gyrus_anterior_division_right.nii,132,59,64,0.44696969696969696,0.48484848484848486
