roi,story,delta_beta,beta_shift_unique,beta_drift_unique
16_Inferior_Temporal_Gyrus_temporooccipital_part_left.nii,der_fall_stretelli,0.0008979140619143871,-0.010303785642080466,-0.011201699703994853
16_Inferior_Temporal_Gyrus_temporooccipital_part_left.nii,der_katechismus_der_familie_musgrave,0.004031280223828638,-0.0032553870768494446,-0.007286667300678085
16_Inferior_Temporal_Gyrus_temporooccipital_part_left.nii,die_maske_des_roten_todes,0.00031815957043757455,0.0052900197970410295,0.004971860226603453
16_Inferior_Temporal_Gyrus_temporooccipital_part_left.nii,die_pflanzen_des_dr,0.004288213495303762,0.00507399116619906,0.0007857776708952948
16_Inferior_Temporal_Gyrus_temporooccipital_part_left.nii,die_schwarze_katze,0.015276336676297348,0.00969774748909373,-0.00557858918720361
16_Inferior_Temporal_Gyrus_temporooccipital_part_left.nii,fuenf_apfelsinenkerne,0.0013586083451095777,0.0018215485502758512,0.0004629402051662685
16_Inferior_Temporal_Gyrus_temporooccipital_part_left.nii,koenig_pest,0.002596928515192003,0.003857900955899424,0.001260972440707416
16_Inferior_Temporal_Gyrus_temporooccipital_part_left.nii,lebendig_begraben,0.02674882869112986,0.013414318750133998,-0.013334509940995843
16_Inferior_Temporal_Gyrus_temporooccipital_part_left.nii,ligeia,-0.002470970749012731,-0.004850236186019867,-0.002379265437007137
16_Inferior_Temporal_Gyrus_temporooccipital_part_left.nii,maupassant_hand,0.013703857921544388,0.00930159670309093,-0.004402261218453472
16_Inferior_Temporal_Gyrus_temporooccipital_part_left.nii,mord_in_sunningdale,0.007888232620134616,0.0069095049296330115,-0.000978727690501609
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,das_manuskript_in_der_flasche,-0.010281897702713448,0.004098167296358083,0.014380064999071525
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,der_blaue_karfunkel,-0.005311064588182838,0.003351468567293914,0.008662533155476751
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,der_fall_stretelli,-0.016580922501040915,-0.005723676878784683,0.010857245622256245
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,der_katechismus_der_familie_musgrave,-0.028244861547802827,-0.023295268962162767,0.0049495925856400495
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,die_maske_des_roten_todes,0.0071381651022960155,0.0020121247055624857,-0.0051260403967335255
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,die_pflanzen_des_dr,-0.020482253159533673,0.003977424984428987,0.024459678143962695
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,die_schwarze_katze,-0.006520630192841549,-0.0047421973148632736,0.0017784328779782814
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,fuenf_apfelsinenkerne,0.013244361209734776,0.0032235837705232146,-0.010020777439211554
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,koenig_pest,-0.009679799636635558,0.009218596931134585,0.01889839656777015
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,lebendig_begraben,0.024033828891530665,0.0029141433313413746,-0.021119685560189307
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,ligeia,0.008002716684011259,-0.0003432319755094973,-0.008345948659520753
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,maupassant_hand,-0.003449152701336942,0.0015663987679750107,0.005015551469311954
16_Inferior_Temporal_Gyrus_temporooccipital_part_right.nii,mord_in_sunningdale,-0.0001967974092044003,-0.0011812589541317553,-0.0009844615449273546
16_Right_Caudate.nii,das_manuskript_in_der_flasche,-0.00027336337649218274,-0.0057905561367216606,-0.005517192760229481
16_Right_Caudate.nii,der_blaue_karfunkel,0.01125503275613552,0.0014490548109339196,-0.009805977945201603
16_Right_Caudate.nii,der_fall_stretelli,-0.009995144414605044,-0.010413285559522732,-0.00041814114491768437
16_Right_Caudate.nii,der_katechismus_der_familie_musgrave,-0.013594686314711073,-0.009159537014923521,0.00443514929978755
16_Right_Caudate.nii,die_maske_des_roten_todes,0.012388286690732383,-0.008283374806877216,-0.020671661497609593
16_Right_Caudate.nii,die_pflanzen_des_dr,-0.032445231176670336,-0.021230601708682573,0.011214629467987762
16_Right_Caudate.nii,die_schwarze_katze,0.005960326104870629,0.003003556438934284,-0.002956769665936341
16_Right_Caudate.nii,fuenf_apfelsinenkerne,-0.005870576628535827,-0.0011005901531938383,0.004769986475341989
16_Right_Caudate.nii,koenig_pest,9.531077689319422e-05,0.0007514397713881879,0.0006561289944949948
16_Right_Caudate.nii,lebendig_begraben,0.0007614464786493022,-0.001346007756249966,-0.0021074542348992692
16_Right_Caudate.nii,ligeia,-0.0019096049933046342,0.004141828746489995,0.00605143373979463
16_Right_Caudate.nii,maupassant_hand,-0.016401322683229375,0.003215253745195992,0.019616576428425354
16_Right_Caudate.nii,mord_in_sunningdale,0.01694608912859487,0.003220121425221809,-0.01372596770337306
17_Postcentral_Gyrus_left.nii,das_manuskript_in_der_flasche,-0.011390053229270324,0.00116268038710102,0.01255273361637134
17_Postcentral_Gyrus_left.nii,der_blaue_karfunkel,-0.0018053661229619207,0.006946843614768078,0.008752209737729997
17_Postcentral_Gyrus_left.nii,der_fall_stretelli,0.0014867732537429033,0.004834111503233648,0.003347338249490737
17_Postcentral_Gyrus_left.nii,der_katechismus_der_familie_musgrave,-0.0016701887415820692,0.0028010777814283616,0.004471266523010435
17_Postcentral_Gyrus_left.nii,die_maske_des_roten_todes,-0.011000431644529159,-0.0011223595786898452,0.009878072065839308
17_Postcentral_Gyrus_left.nii,die_pflanzen_des_dr,-0.026102578747406513,-0.0051658279181177,0.020936750829288784
17_Postcentral_Gyrus_left.nii,die_schwarze_katze,0.0012783683038814322,0.0050287165481363106,0.0037503482442548773
17_Postcentral_Gyrus_left.nii,fuenf_apfelsinenkerne,0.0018561850519740702,0.0020620873963197463,0.00020590234434567027
17_Postcentral_Gyrus_left.nii,koenig_pest,-0.004856055965340297,0.0028828755525379395,0.007738931517878234
17_Postcentral_Gyrus_left.nii,lebendig_begraben,0.041126337300891824,-0.007447266551544886,-0.04857360385243663
17_Postcentral_Gyrus_left.nii,ligeia,0.004865712393974441,0.006460009514264519,0.0015942971202900942
17_Postcentral_Gyrus_left.nii,maupassant_hand,-0.012929804513156718,-0.00270616991120186,0.010223634601954816
17_Postcentral_Gyrus_left.nii,mord_in_sunningdale,0.013974905602945311,0.0039053263994003,-0.010069579203545013
17_Postcentral_Gyrus_right.nii,das_manuskript_in_der_flasche,-0.006249433680608865,-0.0005696551177233538,0.005679778562885503
17_Postcentral_Gyrus_right.nii,der_blaue_karfunkel,0.0007448239626625809,0.0070732777881961405,0.006328453825533555
17_Postcentral_Gyrus_right.nii,der_fall_stretelli,-0.005667268725092167,0.0025354238085118857,0.008202692533604065
17_Postcentral_Gyrus_right.nii,der_katechismus_der_familie_musgrave,-0.020480123818559345,-0.010658401532520533,0.009821722286038823
17_Postcentral_Gyrus_right.nii,die_maske_des_roten_todes,-0.011054516361963794,0.01048873500081897,0.02154325136278277
17_Postcentral_Gyrus_right.nii,die_pflanzen_des_dr,-0.04116536484311429,-0.01807947693640056,0.023085887906713724
17_Postcentral_Gyrus_right.nii,die_schwarze_katze,-0.010899817878786156,-0.0031642188928157422,0.007735598985970407
17_Postcentral_Gyrus_right.nii,fuenf_apfelsinenkerne,0.0006801805671494433,-0.0004643703798735237,-0.0011445509470229642
17_Postcentral_Gyrus_right.nii,koenig_pest,-0.010536341397737958,-0.004687088483515711,0.005849252914222273
17_Postcentral_Gyrus_right.nii,lebendig_begraben,0.05038052869034571,0.0009320817260972195,-0.04944844696424854
17_Postcentral_Gyrus_right.nii,ligeia,-0.015352375909886105,0.0017295260856445588,0.017081901995530637
17_Postcentral_Gyrus_right.nii,maupassant_hand,0.0013900592857527853,-0.0040101916693673495,-0.005400250955120132
17_Postcentral_Gyrus_right.nii,mord_in_sunningdale,0.002407030284236795,0.006868658472326308,0.0044616281880895114
17_Right_Putamen.nii,das_manuskript_in_der_flasche,0.004887799324487682,-0.008736089089204561,-0.013623888413692243
17_Right_Putamen.nii,der_blaue_karfunkel,0.0017583739625221025,0.00041981567799596507,-0.0013385582845261376
17_Right_Putamen.nii,der_fall_stretelli,-0.02670850062008325,-0.017253271668045463,0.009455228952037787
17_Right_Putamen.nii,der_katechismus_der_familie_musgrave,-0.0061042309668865435,-0.0030050261258750314,0.0030992048410115125
17_Right_Putamen.nii,die_maske_des_roten_todes,-0.008166062539636879,-0.006860632858425575,0.0013054296812113077
17_Right_Putamen.nii,die_pflanzen_des_dr,0.010226895928802668,0.008185805535170565,-0.002041090393632104
17_Right_Putamen.nii,die_schwarze_katze,-0.026692066633900724,-0.016511408071307992,0.010180658562592731
17_Right_Putamen.nii,fuenf_apfelsinenkerne,0.007486340398655778,0.01667503062774276,0.009188690229086988
17_Right_Putamen.nii,koenig_pest,0.004027340650246876,0.0019520128476886744,-0.0020753278025582023
17_Right_Putamen.nii,lebendig_begraben,0.003779706481921065,-0.006542842184791692,-0.010322548666712759
17_Right_Putamen.nii,ligeia,-0.003617875193672535,-0.015204454316911153,-0.011586579123238617
17_Right_Putamen.nii,maupassant_hand,0.004290286038492677,0.010796198603228562,0.006505912564735888
17_Right_Putamen.nii,mord_in_sunningdale,0.00634857009352459,-0.003025343804348207,-0.0093739138978728
18_Superior_Parietal_Lobule_left.nii,das_manuskript_in_der_flasche,-0.014855814972398657,0.001147598829060994,0.016003413801459646
18_Superior_Parietal_Lobule_left.nii,der_blaue_karfunkel,-0.0025593413850313164,0.006746318687967482,0.009305660072998795
18_Superior_Parietal_Lobule_left.nii,der_fall_stretelli,-0.006319912581394368,0.0008823216576578021,0.007202234239052175
18_Superior_Parietal_Lobule_left.nii,der_katechismus_der_familie_musgrave,-0.016402025984296506,-0.016196009623827157,0.0002060163604693773
18_Superior_Parietal_Lobule_left.nii,die_maske_des_roten_todes,-0.022622751975973906,-0.0014635546051871306,0.02115919737078679
18_Superior_Parietal_Lobule_left.nii,die_pflanzen_des_dr,-0.04094607218761933,-0.006002850671388919,0.03494322151623037
18_Superior_Parietal_Lobule_left.nii,die_schwarze_katze,-0.0022151104647594845,0.003188966210959854,0.00540407667571934
18_Superior_Parietal_Lobule_left.nii,fuenf_apfelsinenkerne,0.011076063009027777,0.005425858161046578,-0.005650204847981194
18_Superior_Parietal_Lobule_left.nii,koenig_pest,0.003727199949103419,0.02202509666981233,0.018297896720708893
18_Superior_Parietal_Lobule_left.nii,lebendig_begraben,0.03593862052487646,-0.005741793562012611,-0.04168041408688901
18_Superior_Parietal_Lobule_left.nii,ligeia,-0.01201225770587265,-0.004696879724910456,0.007315377980962188
18_Superior_Parietal_Lobule_left.nii,maupassant_hand,-0.05693934855833591,-0.00870170636285958,0.04823764219547635
18_Superior_Parietal_Lobule_left.nii,mord_in_sunningdale,0.035030345353128725,0.011207397740058534,-0.023822947613070113
18_Superior_Parietal_Lobule_right.nii,das_manuskript_in_der_flasche,-0.017484909872733,-0.0003218648374241778,0.01716304503530885
18_Superior_Parietal_Lobule_right.nii,der_blaue_karfunkel,0.020318576676107904,0.026846573155651844,0.006527996479543896
18_Superior_Parietal_Lobule_right.nii,der_fall_stretelli,-0.00999940186292609,-0.0003377283996570483,0.009661673463269044
18_Superior_Parietal_Lobule_right.nii,der_katechismus_der_familie_musgrave,-0.02154666166001908,-0.0215956737670934,-4.901210707432083e-05
18_Superior_Parietal_Lobule_right.nii,die_maske_des_roten_todes,0.00021302677428881314,0.03102592848798946,0.030812901713700647
18_Superior_Parietal_Lobule_right.nii,die_pflanzen_des_dr,-0.042857255939210435,-0.010519974698852144,0.03233728124035826
18_Superior_Parietal_Lobule_right.nii,die_schwarze_katze,-0.01425222661750672,-0.0062017922492427525,0.00805043436826397
18_Superior_Parietal_Lobule_right.nii,fuenf_apfelsinenkerne,0.01474470460758958,0.006239655071884154,-0.00850504953570543
18_Superior_Parietal_Lobule_right.nii,koenig_pest,-0.01974936609648127,0.004400889958135038,0.024150256054616282
18_Superior_Parietal_Lobule_right.nii,lebendig_begraben,0.03917927402147422,0.015244398348472571,-0.02393487567300165
18_Superior_Parietal_Lobule_right.nii,ligeia,-0.0006843942089947673,0.013453261685786429,0.014137655894781206
18_Superior_Parietal_Lobule_right.nii,maupassant_hand,-0.009861162472631323,0.01150675517512706,0.02136791764775838
18_Superior_Parietal_Lobule_right.nii,mord_in_sunningdale,0.010046299975841274,0.021567108277518728,0.011520808301677453
19_Right_Hippocampus.nii,das_manuskript_in_der_flasche,0.017972713514902375,0.007828160840897614,-0.010144552674004772
19_Right_Hippocampus.nii,der_blaue_karfunkel,-0.0028780458927802214,-0.006431625974396786,-0.0035535800816165674
19_Right_Hippocampus.nii,der_fall_stretelli,-0.018783870407457257,-0.011064894309347756,0.007718976098109499
19_Right_Hippocampus.nii,der_katechismus_der_familie_musgrave,-0.009523216686438516,-0.004993504515407244,0.004529712171031273
19_Right_Hippocampus.nii,die_maske_des_roten_todes,-0.013301612944992798,-0.006739385549514241,0.006562227395478568
19_Right_Hippocampus.nii,die_pflanzen_des_dr,-0.006808136184133932,-0.0008185840781622633,0.005989552105971671
19_Right_Hippocampus.nii,die_schwarze_katze,-0.009746490445435598,-0.006803079638250158,0.0029434108071854327
19_Right_Hippocampus.nii,fuenf_apfelsinenkerne,-9.975465622469423e-05,-0.001838210837432253,-0.0017384561812075602
19_Right_Hippocampus.nii,koenig_pest,-0.0064570986510884745,-0.0027456048214077188,0.0037114938296807544
19_Right_Hippocampus.nii,lebendig_begraben,0.0005770439526976325,-0.010855042518668756,-0.011432086471366397
19_Right_Hippocampus.nii,ligeia,-0.003134422582804092,-0.003833265574821054,-0.0006988429920169637
19_Right_Hippocampus.nii,maupassant_hand,-0.003921146916699331,0.0016318006147679534,0.005552947531467283
19_Right_Hippocampus.nii,mord_in_sunningdale,0.0067370006380189935,0.005017178126843786,-0.0017198225111752104
19_Supramarginal_Gyrus_anterior_division_left.nii,das_manuskript_in_der_flasche,0.007968726387986673,2.9399995220027514e-05,-0.007939326392766644
19_Supramarginal_Gyrus_anterior_division_left.nii,der_blaue_karfunkel,0.01604039017673696,0.005247037875044919,-0.010793352301692042
19_Supramarginal_Gyrus_anterior_division_left.nii,der_fall_stretelli,0.007720204654428307,-0.011936834986869076,-0.019657039641297384
19_Supramarginal_Gyrus_anterior_division_left.nii,der_katechismus_der_familie_musgrave,-0.02577005365728914,-0.03434358963557292,-0.008573535978283767
19_Supramarginal_Gyrus_anterior_division_left.nii,die_maske_des_roten_todes,-0.0122851325633617,0.010133257657247794,0.02241839022060951
19_Supramarginal_Gyrus_anterior_division_left.nii,die_pflanzen_des_dr,0.006115107762118635,0.011334195902416406,0.005219088140297793
19_Supramarginal_Gyrus_anterior_division_left.nii,die_schwarze_katze,0.023056302922019076,0.01582716891695901,-0.007229134005060069
19_Supramarginal_Gyrus_anterior_division_left.nii,fuenf_apfelsinenkerne,0.024853915748704058,0.009970423029351614,-0.014883492719352458
19_Supramarginal_Gyrus_anterior_division_left.nii,koenig_pest,0.017110122908783162,0.03034159734670037,0.013231474437917194
19_Supramarginal_Gyrus_anterior_division_left.nii,lebendig_begraben,0.06247632528099956,0.031900266297519624,-0.03057605898347993
19_Supramarginal_Gyrus_anterior_division_left.nii,ligeia,0.029598937650846247,0.02037935454363259,-0.009219583107213615
19_Supramarginal_Gyrus_anterior_division_left.nii,maupassant_hand,-0.012728860356410987,-0.005542303225460813,0.007186557130950177
19_Supramarginal_Gyrus_anterior_division_left.nii,mord_in_sunningdale,-0.0028430726156715184,-0.0074736029008328885,-0.004630530285161374
19_Supramarginal_Gyrus_anterior_division_right.nii,das_manuskript_in_der_flasche,-0.0020965507881739996,-0.003162623552999378,-0.001066072764825379
19_Supramarginal_Gyrus_anterior_division_right.nii,der_blaue_karfunkel,0.022283442858646405,0.018090678998130785,-0.004192763860515625
19_Supramarginal_Gyrus_anterior_division_right.nii,der_fall_stretelli,-0.0029163991395998704,-0.012646950368283063,-0.009730551228683187
19_Supramarginal_Gyrus_anterior_division_right.nii,der_katechismus_der_familie_musgrave,-0.008131562950916122,-0.014045718232101006,-0.005914155281184895
19_Supramarginal_Gyrus_anterior_division_right.nii,die_maske_des_roten_todes,-0.025611659743885937,0.015113833666801371,0.04072549341068729
19_Supramarginal_Gyrus_anterior_division_right.nii,die_pflanzen_des_dr,-0.03151130094730116,-0.017135720304995904,0.014375580642305244
19_Supramarginal_Gyrus_anterior_division_right.nii,die_schwarze_katze,0.011239520057297803,0.01921497437744247,0.007975454320144666
19_Supramarginal_Gyrus_anterior_division_right.nii,fuenf_apfelsinenkerne,0.01790321590325365,0.007928281675645958,-0.0099749342276077
19_Supramarginal_Gyrus_anterior_division_right.nii,koenig_pest,0.001671833645540427,0.013964824105802732,0.0122929904602623
19_Supramarginal_Gyrus_anterior_division_right.nii,lebendig_begraben,0.0421040692119082,0.01973645018106907,-0.022367619030839097
19_Supramarginal_Gyrus_anterior_division_right.nii,ligeia,0.0020304795880241562,0.019095914416417146,0.017065434828392994
19_Supramarginal_Gyrus_anterior_division_right.nii,maupassant_hand,-0.03258160125318888,-0.021764711942050062,0.010816889311138805
19_Supramarginal_Gyrus_anterior_division_right.nii,mord_in_sunningdale,-0.016584619931971377,-0.002652728847036572,0.013931891084934804
1_Frontal_Pole_left.nii,das_manuskript_in_der_flasche,0.008286317059973245,0.0037435443945039158,-0.004542772665469339
1_Frontal_Pole_left.nii,der_blaue_karfunkel,0.008477842632560783,-0.00011456772102390783,-0.008592410353584694
1_Frontal_Pole_left.nii,der_fall_stretelli,-0.009603982854487663,-0.013839769378315324,-0.004235786523827702
1_Frontal_Pole_left.nii,der_katechismus_der_familie_musgrave,-0.0005213532145525953,0.00023593599263045328,0.0007572892071830468
1_Frontal_Pole_left.nii,die_maske_des_roten_todes,-0.011324892788830837,-0.00195373415536818,0.009371158633462669
1_Frontal_Pole_left.nii,die_pflanzen_des_dr,-0.0036137672507013294,-0.004241057406756792,-0.0006272901560554796
1_Frontal_Pole_left.nii,die_schwarze_katze,0.0010025984495272721,0.009843064310010504,0.008840465860483267
1_Frontal_Pole_left.nii,fuenf_apfelsinenkerne,0.012436465390636987,0.013002542329060994,0.0005660769384239923
1_Frontal_Pole_left.nii,koenig_pest,0.0029108084610230418,0.009766990130479936,0.006856181669456884
1_Frontal_Pole_left.nii,lebendig_begraben,0.02407764397848229,0.004764864309687379,-0.01931277966879494
1_Frontal_Pole_left.nii,ligeia,-0.0021785283553770194,0.00011196340857806796,0.002290491763955092
1_Frontal_Pole_left.nii,maupassant_hand,0.005432088025268423,0.001134665555790507,-0.004297422469477927
1_Frontal_Pole_left.nii,mord_in_sunningdale,0.0026319881312333667,0.0035602378078175294,0.0009282496765841621
1_Frontal_Pole_right.nii,das_manuskript_in_der_flasche,0.0116613055336747,0.0009288711686110478,-0.010732434365063638
1_Frontal_Pole_right.nii,der_blaue_karfunkel,0.0007151439040675151,-0.00042240663494790085,-0.001137550539015418
1_Frontal_Pole_right.nii,der_fall_stretelli,-0.009272615770024742,-0.010595373858054587,-0.0013227580880298333
1_Frontal_Pole_right.nii,der_katechismus_der_familie_musgrave,-0.0027908137663606144,0.0016771256253532531,0.004467939391713897
1_Frontal_Pole_right.nii,die_maske_des_roten_todes,0.008019374220249096,0.01217387403176572,0.004154499811516621
1_Frontal_Pole_right.nii,die_pflanzen_des_dr,-0.00939222085735495,-0.008609062407208727,0.0007831584501462066
1_Frontal_Pole_right.nii,die_schwarze_katze,0.010988399266516003,0.018751275209961497,0.007762875943445459
1_Frontal_Pole_right.nii,fuenf_apfelsinenkerne,0.01499634438405417,0.011185697870571488,-0.003810646513482683
1_Frontal_Pole_right.nii,koenig_pest,-0.005916639288426392,0.005670188080786403,0.011586827369212778
1_Frontal_Pole_right.nii,lebendig_begraben,0.019555615903898073,0.0011551885979863485,-0.018400427305911817
1_Frontal_Pole_right.nii,ligeia,0.0073075003087701125,0.0059249116934918375,-0.0013825886152782475
1_Frontal_Pole_right.nii,maupassant_hand,0.016993109933895828,-0.006604129345028274,-0.02359723927892405
1_Frontal_Pole_right.nii,mord_in_sunningdale,0.00315140256927156,0.005427956701283876,0.002276554132012331
20_Right_Amygdala.nii,das_manuskript_in_der_flasche,-0.002382776474219951,0.005540392091447355,0.007923168565667308
20_Right_Amygdala.nii,der_blaue_karfunkel,-0.002108290268641882,-0.0008949437535241728,0.0012133465151177101
20_Right_Amygdala.nii,der_fall_stretelli,-0.012269731853230511,-0.007530002683448699,0.004739729169781818
20_Right_Amygdala.nii,der_katechismus_der_familie_musgrave,-0.00555039443039631,-0.002430390659039892,0.0031200037713564215
20_Right_Amygdala.nii,die_maske_des_roten_todes,-0.008359975227704562,0.001854737714182966,0.010214712941887534
20_Right_Amygdala.nii,die_pflanzen_des_dr,-0.00515467042210292,0.0037944386535302566,0.00894910907563317
20_Right_Amygdala.nii,die_schwarze_katze,-0.005878342710553187,-0.0013022117877102596,0.004576130922842925
20_Right_Amygdala.nii,fuenf_apfelsinenkerne,0.004005061893088099,0.0018171810278307487,-0.0021878808652573507
20_Right_Amygdala.nii,koenig_pest,0.0001095138568503164,-0.001887692137237273,-0.0019972059940875884
20_Right_Amygdala.nii,lebendig_begraben,0.007309155408747493,-0.004307550619782483,-0.011616706028529966
20_Right_Amygdala.nii,ligeia,0.0006291087257737781,0.0005456490120840469,-8.345971368973216e-05
20_Right_Amygdala.nii,maupassant_hand,0.012540573690908254,0.004257573652464637,-0.008283000038443617
20_Right_Amygdala.nii,mord_in_sunningdale,-0.003862282714331369,-0.001485831753536427,0.0023764509607949497
20_Supramarginal_Gyrus_posterior_division_left.nii,das_manuskript_in_der_flasche,0.007645286575033964,0.016410927615124648,0.008765641040090696
20_Supramarginal_Gyrus_posterior_division_left.nii,der_blaue_karfunkel,0.019268129152785293,0.00966365883737668,-0.00960447031540861
20_Supramarginal_Gyrus_posterior_division_left.nii,der_fall_stretelli,0.006994603984236188,0.005217964029029531,-0.0017766399552066525
20_Supramarginal_Gyrus_posterior_division_left.nii,der_katechismus_der_familie_musgrave,-0.002800520393546391,0.0010535161249413426,0.003854036518487737
20_Supramarginal_Gyrus_posterior_division_left.nii,die_maske_des_roten_todes,-0.009864935097049546,0.005312362854341273,0.015177297951390821
20_Supramarginal_Gyrus_posterior_division_left.nii,die_pflanzen_des_dr,0.017084526167096388,0.024652846059186106,0.007568319892089695
20_Supramarginal_Gyrus_posterior_division_left.nii,die_schwarze_katze,0.04113319104385897,0.035092997462488375,-0.006040193581370602
20_Supramarginal_Gyrus_posterior_division_left.nii,fuenf_apfelsinenkerne,0.02604894536582951,0.030535919485449255,0.004486974119619761
20_Supramarginal_Gyrus_posterior_division_left.nii,koenig_pest,0.038642055458336565,0.03466683025305815,-0.003975225205278416
20_Supramarginal_Gyrus_posterior_division_left.nii,lebendig_begraben,0.06731994074831972,0.022169014379261418,-0.04515092636905829
20_Supramarginal_Gyrus_posterior_division_left.nii,ligeia,0.015731158788641696,0.01122492003665074,-0.004506238751990956
20_Supramarginal_Gyrus_posterior_division_left.nii,maupassant_hand,0.030686488840053976,0.031831040793787874,0.0011445519537338716
20_Supramarginal_Gyrus_posterior_division_left.nii,mord_in_sunningdale,0.046521726077770935,0.029958323490209972,-0.01656340258756092
20_Supramarginal_Gyrus_posterior_division_right.nii,das_manuskript_in_der_flasche,0.021330913330026333,0.012425514293536534,-0.008905399036489776
20_Supramarginal_Gyrus_posterior_division_right.nii,der_blaue_karfunkel,0.02611261646490042,0.024429250492037747,-0.0016833659728626848
20_Supramarginal_Gyrus_posterior_division_right.nii,der_fall_stretelli,0.026357523640675163,0.01848304943824804,-0.007874474202427111
20_Supramarginal_Gyrus_posterior_division_right.nii,der_katechismus_der_familie_musgrave,0.016895768666666405,0.013527210838900601,-0.0033685578277658137
20_Supramarginal_Gyrus_posterior_division_right.nii,die_maske_des_roten_todes,0.031087132718556388,0.043297252800310375,0.012210120081753904
20_Supramarginal_Gyrus_posterior_division_right.nii,die_pflanzen_des_dr,0.014534796946611854,0.017260114233124346,0.0027253172865125165
20_Supramarginal_Gyrus_posterior_division_right.nii,die_schwarze_katze,0.019097053937241745,0.018896743296009627,-0.00020031064123213722
20_Supramarginal_Gyrus_posterior_division_right.nii,fuenf_apfelsinenkerne,0.030448170867848883,0.024790258432218548,-0.005657912435630307
20_Supramarginal_Gyrus_posterior_division_right.nii,koenig_pest,0.033286223898264515,0.04365394137931777,0.01036771748105329
20_Supramarginal_Gyrus_posterior_division_right.nii,lebendig_begraben,0.05640770710167525,0.034972284754663054,-0.021435422347012244
20_Supramarginal_Gyrus_posterior_division_right.nii,ligeia,0.030002757041286215,0.022939618333753423,-0.007063138707532728
20_Supramarginal_Gyrus_posterior_division_right.nii,maupassant_hand,0.007424509501143844,0.015722967938730317,0.00829845843758648
20_Supramarginal_Gyrus_posterior_division_right.nii,mord_in_sunningdale,0.016930862743915948,0.024231607280082296,0.007300744536166384
21_Angular_Gyrus_left.nii,das_manuskript_in_der_flasche,-0.03227306518346288,-0.0009791162234594462,0.03129394896000341
21_Angular_Gyrus_left.nii,der_blaue_karfunkel,0.005114147782501203,0.003601657810144433,-0.001512489972356762
21_Angular_Gyrus_left.nii,der_fall_stretelli,0.019089519095758806,0.011683899867150384,-0.00740561922860843
21_Angular_Gyrus_left.nii,der_katechismus_der_familie_musgrave,-0.006315652204402009,0.011355295509324619,0.01767094771372666
21_Angular_Gyrus_left.nii,die_maske_des_roten_todes,-0.023759321232139346,-0.01924377733661397,0.004515543895525413
21_Angular_Gyrus_left.nii,die_pflanzen_des_dr,-0.029017424646107924,0.0014017402797022814,0.03041916492581018
21_Angular_Gyrus_left.nii,die_schwarze_katze,0.01610982859879034,0.014129943764313063,-0.0019798848344772706
21_Angular_Gyrus_left.nii,fuenf_apfelsinenkerne,0.030711924057140585,0.027571313133299302,-0.003140610923841262
21_Angular_Gyrus_left.nii,koenig_pest,0.011938417703742358,0.01036595665878511,-0.0015724610449572493
21_Angular_Gyrus_left.nii,lebendig_begraben,0.06883376356387594,-0.0013201330262042025,-0.07015389659008008
21_Angular_Gyrus_left.nii,ligeia,-0.00013154969947572624,-0.015553697278437521,-0.015422147578961789
21_Angular_Gyrus_left.nii,maupassant_hand,0.01796626010536925,0.016599393710690268,-0.0013668663946789566
21_Angular_Gyrus_left.nii,mord_in_sunningdale,0.051149081714837404,0.012112387654439186,-0.039036694060398176
21_Angular_Gyrus_right.nii,das_manuskript_in_der_flasche,0.003316539321681232,-0.007095490014310995,-0.01041202933599224
21_Angular_Gyrus_right.nii,der_blaue_karfunkel,-0.006146633578130334,-0.008754335903175939,-0.0026077023250456032
21_Angular_Gyrus_right.nii,der_fall_stretelli,0.0215409482576913,0.005506716984981301,-0.016034231272710014
21_Angular_Gyrus_right.nii,der_katechismus_der_familie_musgrave,-0.006540973050378958,0.004232987409912427,0.01077396046029137
21_Angular_Gyrus_right.nii,die_maske_des_roten_todes,0.0033874775835414025,0.003939433638455789,0.0005519560549143805
21_Angular_Gyrus_right.nii,die_pflanzen_des_dr,0.0021221579639855432,0.001405565815451552,-0.0007165921485339888
21_Angular_Gyrus_right.nii,die_schwarze_katze,0.004018832565953674,0.00988828923250946,0.005869456666555786
21_Angular_Gyrus_right.nii,fuenf_apfelsinenkerne,0.010279332652482067,0.013177723164408012,0.0028983905119259446
21_Angular_Gyrus_right.nii,koenig_pest,0.003057826596583081,0.014430359827334469,0.011372533230751386
21_Angular_Gyrus_right.nii,lebendig_begraben,0.023020921422361357,0.0019161356672896558,-0.0211047857550717
21_Angular_Gyrus_right.nii,ligeia,-0.0014656365602948478,-0.01116069201532339,-0.009695055455028533
